study_hours_per_day,attendance_rate,sleep_hours,social_media_hours,assignment_completion_rate,participation_score,online_courses_completed,math_score,reading_score,writing_score,science_score,final_exam_score,previous_gpa,study_environment_Moderate,study_environment_Noisy,study_environment_Quiet,parental_education_Bachelor,parental_education_High School,parental_education_Master,parental_education_PhD,family_income_High,family_income_Low,family_income_Medium,grade_category_A,grade_category_B,grade_category_C,grade_category_D,grade_category_F,tutoring_Yes,pass_fail_Pass,gender_Male,internet_access_Yes
2.04,73.3,8.73,3.2,93.1,54.1,2,45.8,53.4,43.4,33.5,47.5,1.9,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True
3.6,96.6,6.1,2.4,69.6,69.7,2,47.8,57.5,53.5,58.4,52.8,2.35,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True
3.82,76.5,6.97,2.3,66.1,86.8,4,44.7,42.2,37.7,36.8,41.5,1.35,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
5.82,81.2,10.0,2.0,95.3,62.5,0,53.0,60.6,57.6,75.7,63.4,1.94,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,True
4.07,87.2,7.71,1.9,100.0,72.0,0,58.6,55.3,57.8,58.4,58.1,2.47,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,True,True
5.88,92.4,6.86,0.6,66.4,66.5,0,77.2,82.6,83.0,72.0,75.5,2.9,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,True
3.02,88.7,7.1,0.6,40.8,64.2,1,41.3,40.7,34.2,50.0,38.9,1.85,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,True,True
3.46,92.7,7.18,3.0,100.0,94.8,4,48.9,47.7,56.7,54.4,49.7,2.49,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
2.32,85.1,8.67,4.3,77.8,83.8,2,57.8,42.2,49.6,45.2,51.0,1.68,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
2.37,87.4,7.8,2.1,66.4,58.1,3,31.0,34.6,33.9,40.2,35.1,1.0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True
3.18,67.3,6.92,4.6,80.9,39.5,3,39.9,48.8,54.5,62.4,54.6,1.96,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,True
2.3,95.3,5.32,4.1,100.0,77.0,2,28.6,33.0,35.6,30.5,30.1,1.27,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,True,False,True,True
0.5,82.1,6.27,2.3,89.9,57.3,2,43.2,21.3,46.5,27.1,33.5,1.04,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
2.2,80.7,7.06,3.5,91.7,73.7,2,34.2,37.8,52.6,53.8,44.8,2.1,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,True,False,True,True
4.29,100.0,6.87,3.2,82.4,66.5,3,60.1,57.9,47.8,53.5,53.6,1.85,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
3.09,57.9,8.1,1.7,87.2,89.1,1,41.8,37.3,35.9,25.4,33.2,1.63,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,True
3.09,86.0,6.77,0.0,100.0,67.5,1,67.2,41.7,48.8,56.1,53.5,2.3,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,True
2.08,62.6,7.84,2.7,66.5,73.2,3,35.2,39.6,28.9,43.6,38.0,1.65,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
3.4,88.4,5.53,3.6,91.4,100.0,3,65.9,54.9,67.5,66.3,62.7,2.41,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,True
4.99,78.0,6.48,1.7,79.5,87.7,1,48.1,47.3,51.2,58.2,54.7,1.86,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True
4.68,55.7,7.69,5.5,79.1,43.3,2,53.2,57.7,53.3,48.7,53.2,2.19,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True,True,True
3.44,95.9,9.07,4.0,62.8,65.7,2,58.1,41.5,42.6,47.1,47.4,1.94,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,True
1.98,72.1,6.86,0.3,86.3,61.8,5,48.8,55.5,60.1,55.4,56.3,2.51,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,True
5.12,94.5,7.83,2.2,88.7,78.7,1,80.6,59.2,75.3,55.0,65.8,2.55,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,True
4.27,75.3,8.34,1.2,77.2,61.5,2,53.4,40.9,50.5,30.1,45.5,1.83,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True
1.22,80.4,7.95,1.9,100.0,46.8,1,42.8,26.4,35.5,27.0,30.7,0.91,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
0.89,62.2,7.75,3.5,81.2,71.6,3,22.1,24.1,10.7,24.5,24.3,0.75,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,True,True
1.29,89.2,6.65,2.1,48.1,84.3,1,35.1,49.8,42.6,53.4,46.9,2.05,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True
2.41,79.3,8.52,1.6,88.2,67.7,3,33.5,42.3,39.3,35.0,35.0,1.2,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True
4.08,81.3,5.68,2.6,62.6,66.7,2,44.7,56.9,51.8,42.8,44.8,1.84,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True
4.05,84.0,5.73,3.6,100.0,68.6,4,46.3,57.1,47.8,39.7,47.4,2.04,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
3.41,68.5,8.87,3.6,100.0,58.6,5,28.2,33.7,23.4,33.3,27.2,0.88,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,True,True
2.83,91.9,7.36,3.4,95.1,66.5,2,53.2,71.1,59.6,52.9,59.4,2.27,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,True
5.85,79.4,5.76,4.6,80.0,65.5,1,65.7,78.3,66.2,55.0,68.0,2.43,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True
3.04,100.0,5.57,2.4,89.0,79.0,3,58.9,48.7,51.0,56.3,53.8,2.13,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,True
2.9,80.2,5.52,2.0,68.8,87.9,3,35.3,33.3,48.5,28.7,35.0,1.45,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True
2.39,81.1,9.03,2.3,89.2,81.2,1,42.3,43.1,45.5,37.0,41.4,1.43,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
5.65,71.4,6.92,1.3,68.1,63.6,0,63.3,68.0,63.7,51.9,60.5,2.37,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True
3.87,68.9,6.48,1.3,100.0,42.0,2,47.6,51.6,52.1,76.5,54.8,2.16,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,True
1.76,93.8,8.63,3.6,65.2,66.6,1,33.6,40.1,33.8,31.8,34.6,1.15,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
1.62,95.6,7.25,3.7,55.4,79.6,5,37.9,40.7,45.5,31.6,41.6,1.75,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True
0.98,79.3,6.67,0.0,77.5,84.6,1,57.8,46.7,53.4,59.8,55.1,2.64,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True
2.88,86.2,8.06,3.9,88.9,66.5,3,37.5,38.7,54.0,34.6,44.7,1.64,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
1.2,97.4,7.6,1.9,100.0,61.3,0,54.4,53.8,51.5,45.8,49.1,1.85,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True
1.6,87.9,7.6,1.6,69.1,51.9,0,33.4,32.8,43.8,29.2,32.0,1.37,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True
4.28,89.8,6.73,2.0,80.9,82.2,5,57.3,62.3,68.5,60.8,66.4,2.65,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
4.07,85.9,6.1,0.6,80.0,47.1,1,43.8,34.6,50.5,59.1,46.5,2.4,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,True,True
4.79,78.5,5.99,2.2,64.2,83.3,3,45.9,62.1,54.5,55.9,52.4,2.64,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True
1.24,88.9,7.1,5.4,65.0,61.3,1,32.6,28.4,29.8,28.2,29.7,1.11,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
1.8,100.0,7.01,0.2,51.7,52.5,1,51.1,50.3,39.4,44.1,45.1,2.0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,True
2.25,79.8,7.48,3.4,100.0,90.9,3,44.2,58.3,33.9,44.8,41.6,1.79,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True
4.97,93.7,6.58,4.0,68.1,51.4,0,96.8,88.3,75.7,91.9,89.3,3.71,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True
3.08,86.8,8.28,3.4,48.7,48.4,3,37.6,39.5,46.3,38.0,36.4,1.71,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True
5.19,79.1,5.67,4.8,74.2,99.6,5,41.1,56.7,58.9,53.0,50.5,1.86,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,True
3.75,94.0,7.42,4.0,98.3,78.9,2,64.6,53.5,46.2,54.8,54.2,2.26,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True
2.87,92.8,6.09,3.5,87.7,76.1,2,44.0,50.3,52.4,49.1,51.8,2.04,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True
3.69,90.8,6.76,4.1,87.7,73.4,3,54.8,46.7,52.1,62.3,54.7,2.22,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,True
0.92,100.0,6.08,4.0,100.0,59.8,4,48.7,33.4,47.8,49.6,46.0,1.72,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True
0.53,100.0,6.63,2.0,95.6,62.5,2,40.5,48.2,58.6,49.1,48.9,1.79,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True
3.31,85.5,5.93,3.4,40.7,96.0,2,32.8,40.8,40.8,42.7,40.3,1.48,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True
3.02,83.9,6.0,2.1,72.8,68.6,2,41.5,40.0,42.1,50.4,45.2,1.65,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True
5.32,70.7,7.96,0.5,86.5,60.1,3,71.9,58.9,57.6,64.5,59.4,2.69,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,True
1.35,100.0,5.61,5.3,82.8,90.1,2,19.8,29.5,24.9,30.9,23.4,1.1,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False
3.45,84.3,7.65,1.7,88.3,58.8,2,47.2,43.7,48.9,60.9,51.2,2.39,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,True,True,True
3.83,78.9,7.85,4.1,100.0,77.0,2,54.6,45.3,31.4,57.3,48.6,2.19,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
3.41,75.7,7.73,3.3,65.5,90.7,0,61.9,53.1,53.0,53.2,54.4,2.52,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True
4.32,75.6,6.97,1.2,46.3,67.3,2,49.1,58.4,62.3,37.1,52.2,2.14,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,True
2.24,100.0,5.91,1.3,43.5,37.3,1,29.3,49.5,30.6,33.4,35.4,1.71,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True
4.0,94.0,5.45,3.1,93.8,83.2,0,65.0,62.1,65.6,52.3,61.3,2.49,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,True,True
3.67,70.1,5.82,3.1,77.6,89.2,1,51.9,38.6,42.8,37.7,42.9,1.68,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True
4.4,70.5,5.83,1.9,57.7,70.3,2,39.4,46.1,40.9,59.3,47.8,1.91,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True
2.39,86.2,7.28,0.1,76.5,66.7,2,54.2,52.2,50.5,37.8,50.1,2.01,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False
1.58,74.8,5.58,3.7,72.8,69.7,0,47.3,36.2,34.5,22.7,35.9,1.16,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
2.25,82.5,6.79,0.0,74.7,71.4,0,55.1,60.6,56.1,57.4,59.4,2.38,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,True
1.72,100.0,7.04,3.0,51.3,64.8,1,59.3,49.3,43.6,32.1,46.0,1.58,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
2.32,95.7,6.7,4.2,88.9,96.4,0,55.1,33.6,51.8,66.9,53.0,2.18,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True
2.6,67.9,6.73,0.0,90.8,73.0,6,59.9,67.7,48.3,48.8,53.8,2.34,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,True,True,True
1.91,74.9,8.28,2.7,81.9,70.3,2,54.9,55.5,53.9,52.1,51.4,1.99,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,True,True
3.01,87.5,7.5,1.9,78.9,81.7,1,68.8,71.8,62.4,58.3,66.7,2.71,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True
1.59,96.3,7.7,2.8,82.7,63.7,0,53.1,51.7,52.0,54.6,52.8,1.95,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,True
2.91,76.8,6.63,4.0,80.7,66.3,1,41.9,34.9,41.0,44.6,42.6,1.58,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
2.41,88.7,7.78,0.5,53.4,77.5,1,57.2,62.0,58.3,30.2,50.3,1.55,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True
2.85,80.5,7.3,2.2,67.4,69.4,0,62.6,60.4,45.1,46.9,53.9,2.62,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,True,True
3.47,100.0,7.21,2.3,83.2,81.3,3,59.2,63.1,64.1,63.4,57.4,2.03,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,True
2.5,91.2,6.61,0.0,69.0,65.3,0,35.7,28.5,42.4,29.6,34.1,1.27,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,True
2.07,83.1,7.24,3.4,93.3,76.2,3,32.3,51.0,42.9,42.5,44.2,2.09,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
2.21,70.1,9.11,4.9,59.7,82.1,3,33.5,17.8,25.8,27.0,25.4,1.3,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True
4.23,74.4,7.6,3.5,100.0,85.3,3,56.2,55.7,68.5,51.5,58.4,2.49,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True
4.53,59.7,8.71,2.7,100.0,40.3,4,49.3,46.7,45.2,48.4,45.9,1.78,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,True,True
2.38,87.7,5.11,3.8,75.8,74.5,2,50.0,46.2,40.2,42.0,45.3,1.64,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True
2.81,91.7,7.07,1.6,57.5,82.7,2,39.7,33.0,35.6,38.5,38.1,1.67,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True
0.95,92.2,7.82,1.2,72.0,55.6,1,72.5,59.8,62.5,51.7,58.2,2.14,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True
2.78,78.9,7.39,3.3,98.2,86.1,0,46.7,56.8,42.8,36.5,45.4,1.61,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,True
1.26,97.8,7.52,2.8,74.9,73.2,2,36.7,21.1,39.8,31.6,33.2,1.48,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True
2.41,100.0,6.61,3.0,85.9,63.5,2,40.2,53.2,38.3,39.2,45.4,2.13,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,True
4.29,78.3,8.21,1.2,80.8,76.4,2,55.2,55.0,64.5,55.4,62.1,2.09,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True,True,False
1.2,96.8,5.4,0.2,88.6,82.4,1,55.5,56.0,48.0,48.1,54.0,1.9,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,True
1.92,86.4,6.85,0.9,87.5,37.7,1,53.0,44.2,33.7,44.9,41.7,1.89,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True
1.92,79.7,7.12,1.2,75.6,94.3,0,64.7,48.5,42.7,46.9,51.6,2.05,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,True
1.0,97.3,6.43,0.0,100.0,40.8,1,38.7,58.8,36.5,56.6,47.1,1.73,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True
4.04,72.9,7.03,3.2,87.6,53.4,1,47.5,45.2,40.8,60.3,51.1,2.18,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,True
3.33,70.2,5.04,0.6,97.7,91.4,1,53.6,49.0,46.6,45.5,52.7,2.11,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,True
5.17,81.0,5.7,0.5,76.3,83.9,1,63.3,66.6,65.3,68.0,64.2,2.74,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True
1.81,82.7,8.27,2.1,77.5,63.2,1,54.3,37.7,38.2,38.6,43.8,1.58,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True
0.87,68.6,7.24,1.1,100.0,85.4,1,34.9,29.8,35.5,35.7,35.5,1.31,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False
4.13,89.9,6.62,0.1,79.4,75.1,3,77.6,67.9,58.7,63.2,68.6,2.68,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True
2.57,77.2,7.98,0.3,98.8,73.5,0,74.9,66.7,62.2,74.9,70.3,2.57,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,True
2.44,71.9,8.39,3.3,58.2,26.7,3,27.0,20.7,29.2,23.5,22.6,0.95,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True
4.77,91.5,8.81,2.0,85.4,54.6,2,49.6,55.0,57.0,54.0,53.8,2.07,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,True
3.2,80.7,5.11,0.2,73.9,64.5,2,65.6,51.6,58.5,39.8,53.4,2.3,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True
4.09,95.6,8.38,4.7,100.0,34.7,3,56.0,47.5,57.8,55.5,56.0,2.48,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False
